Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,D,,D,D Band 5,4696,4339,4975,4144,4403,4918,4800,4924,4561,4124,4901,4808,4632.75,,55005,,4220,4808,,
,D,,D,D Band 6,4787,5838,4937,5266,4889,4677,5249,4778,4751,5297,5747,4948,5097.0,,60969,,4753,4948,,
,D,,D,D AD Band 1,3558,3660,3754,3461,3221,3307,3815,3561,3352,3388,3378,3960,3534.5833333333335,,41963,,3508,3960,,
,D,,AD Only,D AD Band 2,3865,4080,3842,3822,4008,3842,3443,3466,3918,3556,3757,4217,3818.0,,45010,,3411,4217,,
,D,Measure,AD Only,D AD Band 2,3865,4080,3842,3822,4008,3842,3443,3466,3918,3556,3757,4217,3818.0,,45010,,3411,4217,,
,D,Measure,D,D AD Band 3,3201,3497,3353,2991,3386,3697,3682,3443,2935,3249,3087,3810,3360.9166666666665,,40147,,3626,3810,,
,D,Measure,D,D AD Band 4,3781,3608,3616,3593,3646,3430,3832,3564,3934,3651,3379,4025,3671.5833333333335,,43461,,3427,4025,,
,D,Measure,D,D AD Band 5,3932,3770,3788,3722,3559,4345,3603,4094,3900,3595,3821,3698,3818.9166666666665,,46328,,4199,3698,,
,D,Measure,D,D AD Band 6,3532,3517,3905,3929,3816,4059,3723,4036,3904,3900,3770,3924,3834.5833333333335,,46476,,4385,3924,,
,D,Measure,D,D TH Band 1,3829,4207,3724,4009,3476,3609,3909,3537,3635,3820,3819,4109,3806.9166666666665,,45282,,3708,4109,,
,D,Measure,Theft Only,D TH Band 2,3813,3809,4020,3394,3819,4281,3498,3868,3736,3698,3827,4200,3830.25,,45353,,3590,4200,,
,D,Measure,D,D TH Band 3,4003,3907,3606,3955,4034,3485,4228,3792,3515,4011,3975,3803,3859.5,,46351,,3840,3803,,
,D,Measure,D,D TH Band 4,4260,4282,4066,4046,4108,4079,4501,3908,4149,4326,4115,4079,4159.916666666667,,49687,,3847,4079,,
,D,Measure,D,D TH Band 5,3581,3997,3287,4441,3490,4286,3998,3955,3903,3862,4051,3863,3892.8333333333335,,47498,,4647,3863,,
,D,Measure,D,D TH Band 6,4420,4681,4277,4311,4458,4345,4893,4322,4345,4592,4079,4330,4421.083333333333,,53167,,4444,4330,,
,D,Measure,E - Apr 24 to present,E Band 1,635,682,807,716,711,752,775,561,703,714,774,597,702.25,,8535,,705,597,,
,D,Measure,AD & Theft,E Band 2,864,1025,712,803,874,701,790,778,897,869,1081,944,861.5,,10071,,677,944,,
,D,Measure,AD & Theft,E Band 3,563,619,509,592,652,808,844,631,801,702,687,746,679.5,,7888,,480,746,,
,D,Measure,AD & Theft,E Band 4,699,493,546,768,594,608,730,674,781,589,558,699,644.9166666666666,,7580,,540,699,,
,D,Measure,AD & Theft,E Band 5,757,620,534,784,804,587,901,704,640,786,713,554,698.6666666666666,,8427,,597,554,,
,D,Measure,AD & Theft,E Band 6,531,674,685,727,874,1039,826,753,825,580,771,870,762.9166666666666,,8734,,449,870,,
,D,Measure,E - Apr 24 to present,E AD Band 1,144,312,388,382,325,348,348,612,407,355,410,329,363.3333333333333,,4270,,239,329,,
,D,Measure,AD Only,E AD Band 2,463,379,497,446,582,602,790,689,627,892,817,818,633.5,,7236,,452,818,,
,D,Measure,AD Only,E AD Band 3,318,476,612,566,706,764,807,928,898,708,785,738,692.1666666666666,,8084,,516,738,,
,D,Measure,AD Only,E AD Band 4,423,462,444,419,587,586,617,619,608,710,483,927,573.75,,6245,,287,927,,
,D,Measure,AD Only,E AD Band 5,440,457,397,660,425,483,705,792,762,627,769,782,608.25,,6929,,412,782,,
,D,Measure,AD Only,E AD Band 6,441,451,579,754,744,721,773,642,1005,889,853,754,717.1666666666666,,8338,,486,754,,
,D,Measure,E - Apr 24 to present,E TH Band 1,347,371,396,592,544,596,596,546,778,701,605,528,550.0,,6488,,416,528,,
,D,Measure,Theft Only,E TH Band 2,541,547,629,614,696,852,781,695,627,1063,924,823,732.6666666666666,,8321,,352,823,,
,D,Measure,Theft Only,E TH Band 3,556,528,547,660,679,638,745,639,873,1115,1041,951,747.6666666666666,,8351,,330,951,,
,D,Measure,Theft Only,E TH Band 4,376,595,618,690,651,841,875,730,836,955,953,791,742.5833333333334,,8493,,373,791,,
,D,Measure,Theft Only,E TH Band 5,479,407,545,293,750,666,703,946,749,804,833,1018,682.75,,7704,,529,1018,,
,D,Measure,Theft Only,E TH Band 6,531,674,685,727,874,1039,826,753,825,580,771,870,762.9166666666666,,8734,,449,870,,
,D,Measure,F - Jun 24 to present,F Band 1,351,644,504,542,668,775,756,684,739,1001,796,1025,707.0833333333334,,7842,,382,1025,,
,D,Measure,AD,F Band 2,448,624,676,571,695,678,665,1001,781,758,840,1086,735.25,,7981,,244,1086,,
,D,Measure,AD,F Band 3,367,561,520,665,516,817,645,859,975,897,832,1014,722.3333333333334,,8189,,535,1014,,
,D,Measure,G- Jun 24 to present,G Band 1,425,338,483,512,505,551,759,577,593,567,567,543,535.0,,6376,,499,543,,
,D,Measure,AD,G Band 2,371,419,638,463,725,873,740,566,817,883,987,1276,729.8333333333334,,7907,,425,1276,,
,D,Measure,AD,G Band 3,415,643,449,697,680,789,765,926,954,846,938,773,739.5833333333334,,8571,,469,773,,
,D,Measure,AD,G Band 4,419,433,288,325,576,651,718,964,738,479,834,974,616.5833333333334,,6709,,284,974,,
,D,Measure,AD,G Band 5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,,0,0,,
