Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,D,,,Band 3,0.0,0.0,0.0,0.0,74.0,120.0,97.0,328.0,326.0,397.0,257.0,407.0,167.16666666666666,,0.0,,0.0,407.0,,
,D,,,Band 4,0.0,0.0,0.0,0.0,20.0,216.0,389.0,413.0,400.0,502.0,860.0,847.0,303.9166666666667,,0.0,,0.0,847.0,,
,D,,,Band 5,0.0,0.0,0.0,0.0,41.0,308.0,386.0,340.0,452.0,559.0,927.0,676.0,307.4166666666667,,0.0,,0.0,676.0,,
,D,,,Band 6,0.0,0.0,0.0,0.0,167.0,183.0,268.0,348.0,535.0,672.0,696.0,721.0,299.1666666666667,,0.0,,0.0,721.0,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,D,Band 1,0.04965525300923221,0.05112580045445156,0.05654000833624351,0.050789586000853607,0.053669689643478354,0.04473494971611338,0.05325226303740575,0.04737487100103199,0.04549511239907183,0.04659139040692569,0.048151125401929264,0.04700846211910532,0.04945211238628537,,0.057054821790233516,,0.06388238202300095,0.04700846211910532,,
,,Total,AD & Theft,Band 2,0.05672548790463948,0.061109963506162636,0.05762146695355361,0.0572244656751699,0.05802365142050738,0.05230168185379571,0.05028038560897234,0.054813811489508084,0.05530181329469451,0.050496389425510595,0.05216036977491961,0.05380199435858726,0.05487821241043715,,0.06595232737281241,,0.05518345438065754,0.05380199435858726,,
,,Total,D,Band 3,0.048848895640995676,0.05408662122151071,0.055154389482814946,0.05367871565054664,0.044742974040323374,0.051324983095598416,0.04683594816541701,0.045278637770897835,0.0477840425867011,0.04379177470841641,0.04625200964630225,0.04493266060148584,0.04844221015627097,,0.05743564887742561,,0.05452426635904559,0.04493266060148584,,
,,Total,D,Band 4,0.05960032721748276,0.06449539810415662,0.05959287589135847,0.0608796524289482,0.05837371869906247,0.052752465896040615,0.055363031104950326,0.05546955624355005,0.06121313299944352,0.06146757714439199,0.0513766077170418,0.055669222517977034,0.057923125777105906,,0.07003756339905486,,0.06138688451261286,0.055669222517977034,,
,,Total,D,Band 5,0.05482061470141405,0.05609492988133765,0.0492739582511913,0.0488087812031474,0.04786076073995471,0.04858807998196864,0.04846365488417029,0.05080409356725146,0.04524312008483741,0.046539736980753935,0.03996181672025723,0.04497238886019626,0.0482811982861181,,0.06437708805760875,,0.05883253092886655,0.04497238886019626,,
,,Total,D,Band 6,0.06276732499707842,0.05579655259473479,0.05599927902758846,0.058669030500016414,0.052575729397993674,0.05412628392954889,0.048316636212799025,0.05315832473340213,0.04945349166850411,0.05059969627785411,0.05068327974276527,0.05078264669659529,0.05342463302711261,,0.07034914919766656,,0.05605452426635905,0.05078264669659529,,
,,Total,D,Band 1,0.043847142690195164,0.0355413252541945,0.03834672013878719,0.04040404040404041,0.037424379998030874,0.03683549602344077,0.040503643962783276,0.03883943928448572,0.035026931678583804,0.03766567836444591,0.03854501607717042,0.037870962615708555,0.03837360120937805,,0.04296421956412609,,0.03611408661259755,0.037870962615708555,,
,,Total,AD Only,Band 2,0.04470024541311207,0.039982556404783216,0.04197411258434814,0.03872965844796831,0.04417411471267134,0.04004464908608902,0.04004158528133073,0.0428061575507396,0.03597190285696286,0.03675657806382297,0.03967041800643087,0.036857892018592825,0.0400570697628653,,0.04812269556336443,,0.042588254682000636,0.036857892018592825,,
,,Total,D,Band 3,0.03995559191305364,0.03672335835112121,0.0401040903919161,0.039079855981264434,0.038365185809147696,0.03557974047718711,0.03802532921681054,0.037345201238390094,0.035751409582007745,0.03316149960226862,0.03310892282958199,0.03260696833657781,0.03654969452470191,,0.044314424691443505,,0.04070486033453792,0.03260696833657781,,
,,Total,D,Band 4,0.041404697908145376,0.04518120682136381,0.04192905180862688,0.04225352112676056,0.04513679972869786,0.04330746691567119,0.042078844013189676,0.03988218094255246,0.03809283816843586,0.03744873397452453,0.03949959807073955,0.03801001152119503,0.04110454142924871,,0.06008412816562516,,0.037926853672030414,0.03801001152119503,,
,,Total,D,Band 5,0.04389388804487554,0.04892239895338429,0.03852696324167221,0.03910174332709544,0.040203039021561957,0.043253802148737266,0.035767542477894695,0.03502321981424149,0.03637089068783402,0.03957685513280096,0.038042604501607714,0.03975805490445354,0.03977440447970803,,0.047309110422544966,,0.04596659329276188,0.03975805490445354,,
,,Total,D,Band 6,0.0442094191889681,0.04526153916775689,0.042188151269024095,0.04339166310997297,0.0403780726608395,0.04162239323394618,0.045365761451704366,0.04096792225662195,0.04005627828351235,0.039535532391863554,0.036093247588424436,0.0337491557745024,0.040940846027926615,,0.04917862521421524,,0.04418913987734394,0.0337491557745024,,
