Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Net New Policies by Product and Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Product,Band,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,,12 Month,Total,Total,Total,Total,Total,,YTD,YTD,,,,
,,,,,,,,,,,,,,,,,,Average,2021,2022,2023,2024,2025,,2025,2026,,,,
,,Mix,AD & Theft,Band 5 - €951 - €1200,0.047173865074848734,0.05469880328843328,0.053036773961517715,0.054598664075240715,0.04620498130371083,0.049616182914374196,0.04757840161861406,0.04764347480161638,0.04482610737843854,0.04959998371434969,0.05011642199726184,0.048035726886901824,,0.049368490749478904,0.08567402824149233,0.0759238681924219,0.07135183242744986,0.059633794074816775,,,0.05355630821337849,0.048035726886901824,,,,
,,Mix,AD & Theft,Band 6 - €1201 - €1500,0.057416934743981324,0.060003813326454394,0.057779625966552776,0.05618479547840851,0.05260108023004089,0.04882548677231246,0.05552394199966279,0.05124473943175394,0.05390364939653236,0.050200517069397224,0.049746669731280044,0.050949121445205,,0.05358360223605872,0.0749073421753913,0.09152582022340487,0.09633514510028289,0.08059991883310655,,,0.06411703829146674,0.050949121445205,,,,
,,Mix,D - May 18 to Present,Band 1 - €0 - €200,0.0367914339136191,0.03867161651394668,0.040819996403524544,0.04209950182070013,0.03926220725547222,0.03539463424812484,0.03454307873882988,0.037384058122736125,0.03612637082116527,0.03719235388718116,0.03855416870696633,0.037551538857021886,,0.03783352181030572,0.016218948142248904,0.015335529693094463,0.017354820253647374,0.013553677576452051,,,0.04274861228713896,0.037551538857021886,,,,
,,Mix,AD Only,Band 2 - €201 - €400,0.04648867107203828,0.044851448503269366,0.04233725948570401,0.046567477604271386,0.03925127375303405,0.04073183320704159,0.04092901702916878,0.04485877598877745,0.03817877345967693,0.03912627486106304,0.03556617066565401,0.03605955825276974,,0.04110402057473446,0.038839709621098416,0.03711068223612817,0.03367343695368869,0.027572871159492945,,,0.04106689246401355,0.03605955825276974,,,,
,,Mix,AD Only,Band 3 - €401 - €600,0.04051935382721498,0.040320319422168883,0.04169663729545046,0.03472734177780756,0.039961951411515165,0.03543856181157272,0.03827347833417636,0.03603358388643454,0.03520738456511528,0.03838324206583474,0.03307783784864141,0.03447684909825902,,0.037256951592162565,0.015277054553251448,0.017921775802353615,0.016858968246400305,0.012616677409343741,,,0.038573713425533916,0.03447684909825902,,,,
,,Mix,AD Only,Band 4 - €601 - €950,0.04035676541976843,0.03962494812754455,0.04197761194029851,0.04548399347675536,0.042892130064945,0.0443997847549391,0.04130837969988198,0.03866125081133142,0.03930197888373803,0.0386580624147548,0.036535521200795465,0.03766242930733792,,0.040487348873103755,0.039605476766624806,0.039183577987016785,0.035364419439941515,0.023854711260712837,,,0.044383290996330794,0.03766242930733792,,,,
,,Mix,AD Only,Band 5 - €951 - €1200,0.04330658366915582,0.042496158634380506,0.0407975184319367,0.04064740969103947,0.044663357459928714,0.04087459778824718,0.03635558927668184,0.03947781662863006,0.038474891253293036,0.03795574374529243,0.04084263543425905,0.036835791404982006,,0.04014871412365337,0.018723006708120195,0.016362230409835532,0.01895680366167636,0.015350091909570531,,,0.04497130492050052,0.036835791404982006,,,,
,,Mix,AD Only,Band 6 - €1201 - €1500,0.04544345988131046,0.04890030394454975,0.04546169753641431,0.045305274445412505,0.04180971332356607,0.047244094488188976,0.04327895801719778,0.039687192479219445,0.04096636510302857,0.03931966695845123,0.039403599588275856,0.03798501970825731,,0.042760657414808854,0.019749134683125554,0.02415345926662378,0.028390705953402626,0.025692902671345698,,,0.04639429861699125,0.03798501970825731,,,,
,,Mix,D - May 18 to Present,Band 1 - €0 - €200,0.04756872263579035,0.0480366976592905,0.04389947851105916,0.04050220047807341,0.038901401675012576,0.040336485136010715,0.04534437700219187,0.040608446221812776,0.035197173606714725,0.04025609185106773,0.034676766566400515,0.03535389175075859,,0.04072795777402903,0.02896897111526327,0.025648023601120274,0.02593051714821525,0.021640526152450525,,,0.04685294947784364,0.03535389175075859,,,,
