Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,% Desistimientos (Cancelaciones en los primeros 15 dias / ventas brutas),,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Inception,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,YTD,,,,,,,,,,,,
,,,Year,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,% Desistimientos,2013,0.9947162709901564,0.2011033681765389,0.09583886675520141,-1.6828625235404897,0.6047283985364481,0.8327063666690325,-1.0010474860335195,0.42770352369380316,0.45540080799489685,0.717823431426985,0.9102533026299843,-12.199033816425121,0.40243911546590394,,0.9947162709901564,,,,,,,,,,,,
,,% Desistimientos,2014,0.15247863247863247,-0.21469450889404484,0.26814567188370564,0.5284385303815355,-3.576158940397351,0.21811971372804165,-0.18467670504871567,0.9195080091533181,0.6384653221839646,0.38732651570489407,0.6676462356563112,0.18757612667478685,0.3561693794546939,,0.15247863247863247,,,,,,,,,,,,
,,% Desistimientos,2015,0.9984324380813042,0.1305097266683083,0.7490712074303405,0.44629916130608255,0.7803769009245692,0.3879365079365079,-1.4250474383301708,0.7583875330027691,0.08321046811647623,-9.997338065661047,0.43664771158836196,0.7386180499597099,0.4231266149870801,,0.9984324380813042,,,,,,,,,,,,
,,% Desistimientos,2016,0.5314264669776577,-11.877876106194691,0.04331210191082802,0.1190204288795838,-3.4919721296576793,-0.13071663262587693,0.319173189452086,0.055977985371858933,-2.030025020850709,0.2109623614616482,0.5415722503050375,-5.067864271457085,-0.08340272131500838,,0.5314264669776577,,,,,,,,,,,,
,,% Desistimientos,2017,-1.0224764198274132,0.7136875343218012,0.008573853989813243,-1.3098350451291627,-3.8146341463414632,0.37854204753199266,-0.35580844001896633,0.0983009708737864,0.43659826867585766,0.04947418738049713,-0.23676099747828525,-0.17489539748953975,-0.07548986181584806,,-1.0224764198274132,,,,,,,,,,,,
,,% Desistimientos,2018,-27.557894736842105,0.19276450511945392,0.9432341983961609,-0.3751499160470137,0.07996609211641707,0.39415673452167493,0.9449217084018766,0.681406978704276,0.010699273977837218,-0.049398058252427185,-0.43114973262032086,-4.716666666666667,0.2992964787580214,,-27.557894736842105,,,,,,,,,,,,
,,% Desistimientos,2019,0.7228519195612432,-1.8376195536663125,0.9411522633744855,0.46819996625991117,-0.3419434194341943,0.8338177466233544,-0.3552680914885639,0.37972981233571734,0.7633513775551426,0.15188576936980358,-3.6416216216216215,0.9800949116794094,0.32595703939342463,,0.7228519195612432,,,,,,,,,,,,
,,% Desistimientos,2020,0.8723092998955068,0.2842744063324538,0.73797652834241,0.6876498800959233,0.3136038186157518,0.4795199085540103,-1.1367048597392335,-0.4945145932519147,-0.8159965964688364,0.32880296069423176,0.4185467727100579,0.8407808361165496,0.39090474457502905,,0.8723092998955068,,,,,,,,,,,,
,,% Desistimientos,2021,-3.7653631284916202,0.12922246652008795,0.34396164219358705,-0.3611639406618486,0.3278799434159542,-17.446380697050937,-8.493955094991364,0.19441891553179047,-2.741021416803954,-0.6620689655172414,0.4585987261146497,0.3127232142857143,-0.13506870979461863,,-3.7653631284916202,,,,,,,,,,,,
,,% Desistimientos,2022,-0.16199324324324324,-130.7826086956522,0.9244993608862377,0.3168417124273605,0.17903031163484062,0.6176604460628129,0.3098751418842225,0.34610687022900766,0.557807627728472,0.9060694407633183,0.05197276919698412,0.044016368899091725,0.36851213664968535,,-0.16199324324324324,,,,,,,,,,,,
,,% Desistimientos,2023,-2.1482900943396226,0.7770849571317225,-0.7034189045309358,0.5210096889342173,0.5629691409507923,0.7045508982035928,0.9406593406593406,-0.4170549860205033,0.722640306122449,-0.20734996628455832,0.26095642402297414,0.5975193798449613,0.4492417356360331,,-0.4257075471698113,,,,,,,,,,,,
,,% Desistimientos,2024,0.5764211263904704,0.7114675767918088,-0.4099682384559003,0.020059805631696986,0.9595274781715459,-0.48683613254652747,-0.45204147764095914,-4.070796460176991,0.7685214626391097,0.8375829124323009,0.3714974007861037,0.23101538461538462,-0.026344804025094728,,0.2969256372076728,,,,,,,,,,,,
,,% Desistimientos,2025,0.04485959067110899,0.17509750276500377,-0.2071756137038036,0.13878915438900583,0.43546633814044494,-20.718855218855218,-1.1855436261908363,0.9067271449562384,0.2841133816743573,0.1732557129203232,0.27138802540883905,0.02758966641585152,0.10386696134394532,,0.04485959067110899,,,,,,,,,,,,
,,% Desistimientos,2026,-0.6400824480735691,,,,,,,,,,,,-0.6400824480735691,,-0.6400824480735691,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
