Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,,Cancelled Policies by Product,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Cancellation Month,,,,,,,,,,,,,,,,,,
,,Measure,Product,,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,12 Month,,Total,,YTD,YTD,,
,,,,,,,,,,,,,,,,,Average,,2025,,2025,2026,,
,,Total,,,86315,90988,87714,89276,89969,94528,96829,94152,95865,97375,96474,101425,93409.16666666667,,1106022,,86537,101425,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Cancellation,D,,1.0020564516129031,1.0437973866752701,0.9881343531759228,1.0017755538517412,0.9571469545264915,1.0047146139827263,1.0192676697500231,0.9694298550079241,1.0181705979155238,1.0122570311651644,0.9808730031522146,1.029743289461427,1.0022805633564442,,0.9998687796844262,,1.013252688172043,1.0233831503769342,,
,,Rate,E,,1.202844110544674,1.1733333333333333,1.0709404490725676,1.0138850574712643,1.0796192916628535,1.1427652733118971,1.1420968150713864,1.0051460691948382,1.0647364744236592,1.003414183085568,1.0206457280913683,0.953448156602338,1.0727395784888123,,1.02142398786606,,1.115240139522404,0.9155762205247426,,
,,Rate,F,,0.9541734860883797,1.4435674822415154,1.532912533814247,1.1182389937106918,1.1131516587677726,1.1903513371788148,0.8998257839721254,1.114323258869908,0.8739054290718039,1.2155606407322654,0.970125786163522,1.0357971494862446,1.1218277950081075,,1.0020448190961064,,0.9500818330605565,0.9547815459822793,,
,,Rate,G,,0.8684070324986681,1.100900900900901,1.1363914373088686,1.0183579806221317,1.2079689018464528,1.1529790660225443,1.2206303724928367,1.2002374356944994,1.2046601941747572,0.8729160113243158,1.104983388704319,1.0211912943871706,1.0924686679981221,,1.0227288452224452,,0.8934469898774641,1.0766908212560387,,
,,Rate,H,,0,0,0,0,0,2.1210653753026634,1.2052529182879377,1.298050139275766,1.2875488553880514,1.5200372786579683,1.2152317880794703,1.0472002345353268,0.8078655491272652,,1.0229467665919802,,0,1.0401863715783344,,
,,Total,,,0.8827108729444489,0.929653734942221,0.8761149455137489,0.8746974966932837,0.8700558961762374,0.9041415590626495,0.913050447901933,0.8713582349239255,0.9059165950047722,0.9000203342206448,0.8826290220762467,0.8981386370076508,0.8923739813723137,,0.8804919192988685,,0,0.8987514510283471,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
