Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Net New Policies by Product and Band,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Product,Band,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,,12 Month,Total,Total,Total,Total,Total,,YTD,YTD,,,,
,,,,,,,,,,,,,,,,,,Average,2021,2022,2023,2024,2025,,2025,2026,,,,
,,Mix,AD & Theft,Band 6 - €1201 - €1500,0.004831198392697458,0.008355671201534303,0.005698165797518432,0.00861202332283359,0.006767838009227876,0.006753862880110697,0.006533468217838476,0.007108310127509893,0.007739906467621051,0.00879425116544185,0.010363056751976176,0.009919654828271016,,0.0076772062276712705,0,0,0,0.018501277184941153,,,0.007655941292689811,0.009919654828271016,,,,
,,Mix,E - Apr 24 to present,Band 1 - €0 - €200,0.003263381606605735,0.0034656408070793286,0.0033941737097644307,0.0032727922614659427,0.00272244210710459,0.003162784568246961,0.0056061372449839825,0.0028579803605452148,0.00462556415545163,0.00573051320155528,0.00307793778168627,0.006038489067209694,,0.00396559114487953,0,0,0,0.0014621977130034138,,,0.0029047887853984383,0.006038489067209694,,,,
,,Mix,AD Only,Band 2 - €201 - €400,0.004482794662454852,0.004833952064243335,0.007608793382485164,0.005249871545696222,0.00670223699459885,0.006775826661834634,0.00964213454729388,0.009191599840874353,0.008434251638858824,0.008743358508234432,0.007055272967112035,0.0075506315715193,,0.007242327917850774,0,0,0,0.001993363412829144,,,0.0032928779753504563,0.0075506315715193,,,,
,,Mix,AD Only,Band 3 - €401 - €600,0.0035304911331250654,0.004273168762126939,0.0044506383743930945,0.006433885128342604,0.006953707550676784,0.008280345709924334,0.006364862586410386,0.006176587592387094,0.008618048890068822,0.008183539278952833,0.006095915736456574,0.00825629807353045,,0.006521392359152451,0,0,0,0.0012473441715008713,,,0.004645310000940823,0.00825629807353045,,,,
,,Mix,AD Only,Band 4 - €601 - €950,0.0032982219796299952,0.0035441504693756237,0.005080021578852724,0.006132296762951545,0.003061380682687892,0.005534872994432181,0.008040381048727027,0.006082368459621867,0.004298813486633855,0.007623720049671234,0.008484315508609232,0.008871236025283023,,0.005906502945676749,0,0,0,0.0012413760175702452,,,0.0025990215448301814,0.008871236025283023,,,,
,,Mix,AD Only,Band 5 - €951 - €1200,0.0035072642177755584,0.00464328574152376,0.005495864053227837,0.007550879074235417,0.005838490301983338,0.005985130519772895,0.008008767492834261,0.007055966164862545,0.007658218800416607,0.009924068155446532,0.006955339922252091,0.00813532667318568,,0.00679230015871276,0,0,0,0.0019515863353147605,,,0.0034692821526013736,0.00813532667318568,,,,
,,Mix,AD Only,Band 6 - €1201 - €1500,0.006201586398318372,0.006449007974338556,0.005709404783312354,0.0064450550678015325,0.005160613150816733,0.006995464479074007,0.006270021918732086,0.01047926132199912,0.007658218800416607,0.008712822913909981,0.008514295422067214,0.008286540923616642,,0.007288667409880828,0,0,0,0.005681682541956122,,,0.0050451594693762345,0.008286540923616642,,,,
,,Mix,E - Apr 24 to present,Band 1 - €0 - €200,0.005028627173168267,0.005899440338264488,0.0045967451897140806,0.007115251435337221,0.006232096389757495,0.0067977904435585716,0.006680998145338055,0.007966751114926405,0.009588089938121592,0.007745862426969037,0.0050965852878571355,0.006038489067209694,,0.006592683885352532,0,0,0,0.003837522977392633,,,0.003022391570232383,0.006038489067209694,,,,
,,Mix,Theft Only,Band 2 - €201 - €400,0.005876409583425273,0.005854577674095176,0.005889228556015105,0.005730178942430132,0.006319564409262863,0.005589782448742024,0.009673748103186646,0.008322690060928372,0.008495517389262157,0.0066160454369643545,0.008744141425245086,0.010645483230339627,,0.007376890673553429,0,0,0,0.005920408699181169,,,0.004304261924922382,0.010645483230339627,,,,
,,Mix,Theft Only,Band 3 - €401 - €600,0.004285365881984043,0.005798499343883537,0.0051699334652041,0.007215780890467574,0.006735037501913363,0.0076543779307921235,0.006775838813016355,0.00926488138858064,0.007852227010027161,0.009058892982920425,0.00841436237720727,0.010786616530741857,,0.007489174827318557,0,0,0,0.004708873451264055,,,0.004198419418571832,0.010786616530741857,,,,
