Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
,,Claims Frequency,,,,,,,,,,,,,,,,,,,,
,,,,,Loss Month,,,,,,,,,,,,,,,,,
,,Measure,Reporting,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,YTD,,,,
,,,Year,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,
,,Solved & Pending,2023,62355.27509086343,54086.653419159884,42230.869557967184,34626.23237283743,33138.37286995849,54681.44445577831,46241.46701885938,45472.504704852465,46311.71209641018,46283.8422648724,52069.837385698236,38762.59172354984,556260.8029608072,,62355.27509086343,,,,
,,Solved & Pending,2024,51109.47938372609,45889.519210069004,48939.78976746066,33062.68811997079,47747.76677593698,54532.75976946131,41684.985926845126,66112.69356483512,50687.05997910125,41870.5219148687,32198.478788183915,50627.18221990143,564462.9254203603,,51109.47938372609,,,,
,,Solved & Pending,2025,48497.465997521285,39070.11752189745,37737.15375955488,53692.44431312251,37909.09663992714,43926.538349142436,34718.40164423735,30655.262418590126,31134.844866279018,18560.66606414057,17710.203585403055,17216.425708326504,410828.6208681424,,48497.465997521285,,,,
,,Solved & Pending,2026,12439.635459374105,0,0,0,0,0,0,0,0,0,0,0,12439.635459374105,,12439.635459374105,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,Claims Frequency,2013,,,,,,,0.04471906952876967,0.0606481307034725,0.34822323145657996,0.7307325787447799,0.127011759413043,0.007329603778871561,0.10962731240924387,,0,,,,
,,(Annualised),2014,0.03286968988702043,0.02490799052604123,0.07557575738840017,0.09467672394471571,0.15229204639608296,0.5049080139196158,0.0878519153603116,0.017882650456145024,0.1146702792596794,0.013830581496659174,1.1271791989774715,0.07305973407771076,0.09475628663061841,,0.03286968988702043,,,,
,,(Annualised),2015,0.129067754359903,0.0089638813147267,0.1314821823551254,0.14795031431083244,0.1828908812348306,0.6059806093177854,0.42747223745427854,0.2256421892837253,0.08850183878218329,0.06999734103195782,0.6842687241866436,1.0899805048984097,0.1620741056780808,,0.129067754359903,,,,
,,(Annualised),2016,0.2513622027288908,1.092293907729332,0.04659884065075991,0.09207691717311724,0.137452165416436,3.7898142978620073,0.04202355010965682,0.16018054221971934,0.09017504879017427,0.16111349027442948,0.31078000189496746,0.7158424160385137,0.16450303983603565,,0.2513622027288908,,,,
,,(Annualised),2017,0.6571438119846899,0.26326617139313435,0.8023848741122421,0.05346679027705031,0.07280427259273886,0.02144198029087864,0.007035612271514344,15.550972673546003,0.4658460174854038,4.239426488863142,0.40590624761075567,1.1107182851634334,0.21425776284787967,,0.6571438119846899,,,,
,,(Annualised),2018,0.020576026502602953,0.06953943717284615,0.028912816557163573,0.18746988837949785,0.09593266040017365,0.025590780886704426,0.15414568389933211,0.1464248090492114,0.2106118426592841,0.5009786438116678,0.03487840888733166,0.7043499155406276,0.09815333420166916,,0.020576026502602953,,,,
,,(Annualised),2019,18.483543348453566,0.292151910611144,1.2824913814252112,0.5801935996466745,0.45534808416425443,0.5243297808225322,0.6531300399995684,0.9968760384280511,0.8255394447847748,1.3122442684997475,1.0267632960060813,1.4188049322223695,0.8368892963393182,,18.483543348453566,,,,
,,(Annualised),2020,1.5463223448179626,1.279136273341508,3.6013947694419444,1.5972269739974334,6.561246495454153,9.93007038391139,2.4469981549431523,1.0936278105976087,0.934384674989953,2.331180592134111,1.1623491626561324,1.4623414376164838,1.698511169664099,,1.5463223448179626,,,,
,,(Annualised),2021,0.8979948052839141,2.313601787191927,1.188994272002549,13.533286721040557,2.334815492493886,2.1140132013649136,1.0167226274792591,0.9792924984813788,0.9850349547199437,0.6157715001211422,1.2854017888326732,1.3724693501920275,1.2708792860892932,,0.8979948052839141,,,,
,,(Annualised),2022,4.041851229532995,2.2690671729220884,1.492653944841972,4.1128247210276925,1.3694274307856686,1.9667386658304253,0.8202056158907467,1.37236170631261,1.8004543622002385,25.68221177167605,0.9669132669718818,0.8559361739498601,1.6026791063486967,,4.041851229532995,,,,
,,(Annualised),2023,5.183769090595983,9.237339611646846,1.1204705589907307,1.8777743549271784,2.9255941658231204,1.2740397430264032,1.36230797317949,3.431907503924572,2.48813071716306,6.469001940637909,1.8099895873469234,23.280991261576823,2.4012417748149266,,5.183769090595983,,,,
,,(Annualised),2024,4.108106128008779,0.9630905693212624,2.4240443542220786,1.0342254750640314,1.0767675399421213,4.154053565622759,1.8682248398794599,16.61106031418729,1.9893552355511397,0.9698280625052986,1.59094868340632,1.9785927691197593,1.8179784240092545,,4.108106128008779,,,,
