Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,Net New Policies by Top 20 Models (Current Month),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Make & Model,,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,,12 Month,Total,Total,Total,Total,Total,,YTD,YTD,,,,
,,,,,,,,,,,,,,,,,,Average,2021,2022,2023,2024,2025,,2025,2026,,,,
,,Total,,,55000,54655,52127,50126,48669,46044,44016,43150,42362,41439,38566,34596,,45895.833333333336,149951,166575,163217,731692,573534,,57380,34596,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,New Business,UNKNOWN,,0.009945454545454546,0.009312963132375812,0.010512786080150402,0.008718030562981286,0.00975980603669687,0.012270871340456953,0.011473100690657942,0.012977983777520278,0.016996364666446342,0.021549747822099955,0.020588082767204273,0.025320846340617414,,0.014118836480221839,0.01733232856066315,0.01611286207414078,0.014379629572899882,0.00877965045401617,0.012335798749507439,,0.009097246427326594,0.025320846340617414,,,,
,,Policies Mix,GALAXY A5,,0.029472727272727272,0.025487146647150308,0.026339516948989967,0.02597454414874516,0.025416589615566375,0.026691859960038224,0.027762631770265358,0.02660486674391657,0.02877578962277513,0.025700427133859408,0.02860032152673339,0.028587119898254132,,0.027117795107418446,0.018819481030469952,0.02005102806543599,0.022938787013607652,0.02616264767142459,0.026899887365003643,,0.026420355524573023,0.028587119898254132,,,,
,,Policies Mix,GALAXY S2,,0.07045454545454545,0.06683743481840637,0.069752719320122,0.06958464669034034,0.07230475251186587,0.06769611675788377,0.07072428207924392,0.06852838933951333,0.07343845899627024,0.07111658099857622,0.07345848674998703,0.07350560758469188,,0.07061683510845386,0.0304966288987736,0.04075641602881585,0.04305924015268017,0.062218802446931225,0.06976046755728518,,0.06554548623213663,0.07350560758469188,,,,
,,Policies Mix,IPHONE 17 PRO MAX,,0,0,0,0,0,0,0,0.001320973348783314,0.002266181955526179,0.0034749873307753565,0.0034486335113830834,0.005000578101514626,,0.0012926128539985466,0,0,0,0,0.000749737591842855,,0,0.005000578101514626,,,,
,,Policies Mix,RENO,,0.02,0.020473881621077668,0.021121491741324074,0.02092726329649284,0.020855164478415417,0.019980887846407783,0.020219920029080334,0.0220162224797219,0.02419621358764931,0.02340790076980622,0.021443758751231654,0.02060931899641577,,0.021271001966468583,0.015284993097745263,0.016917304517484615,0.0186561448868684,0.018074545027142567,0.021074600633964158,,0.0195364238410596,0.02060931899641577,,,,
,,Policies Mix,GALAXY TAB,,0.014454545454545454,0.016485225505443235,0.015174477717881328,0.014942345289869529,0.015492407898251454,0.01481191903396751,0.015812431842966195,0.016106604866743916,0.017114394976629997,0.017447332223267935,0.01654306902452938,0.01664932362122789,,0.015919506454610318,0.0004201372448333122,0.005793186252438841,0.007419570265352261,0.013000005466781105,0.01575669445926484,,0.015475775531544092,0.01664932362122789,,,,
,,Policies Mix,IPHONE 17 PRO,,0,0,0,0,0,0,0,0.000440324449594438,0.002148151645342524,0.001375515818431912,0.0023855209251672457,0.002312406058503873,,0.0007218265747533327,0,0,0,0,0.0004515861309006964,,0,0.002312406058503873,,,,
,,Policies Mix,IPHONE 17,,0,0,0,0,0,0,0,0.0004634994206257242,0.0020773334592323308,0.0017133618089239604,0.0022040138982523465,0.002312406058503873,,0.000730884553794853,0,0,0,0,0.0004603040098756133,,0,0.002312406058503873,,,,
,,Policies Mix,MOTO G,,0.009072727272727272,0.00792242246820968,0.00945767068889443,0.008398834935961377,0.008835192833220325,0.009056554599947876,0.009269356597600873,0.009524913093858632,0.010622727916528964,0.010400830135862352,0.009956956905045895,0.011793270898369753,,0.00952595486218562,0.0015738474568358998,0.0008584721596878283,0.0018380438312185618,0.00625946436478737,0.009183413712177482,,0.008539560822586266,0.011793270898369753,,,,
,,Policies Mix,IPAD WIFI,,0.003672727272727273,0.0035861311865337114,0.00400943848677269,0.003910146430993896,0.004088845055374058,0.003692120580314482,0.0038622319156670303,0.004287369640787949,0.004626788159199282,0.0042472067376143246,0.004045013742674895,0.005058388252977223,,0.004090533955136401,0,0,0.0012376161796871649,0.002792158449183536,0.003888174022812946,,0.003049843150923667,0.005058388252977223,,,,
