Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Penetration Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Sales Month,,,,,,,,,,,,,,,,,,,,,,,,,
,,Measure,Inception,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,YTD,,,,,,,,,,,,
,,Measure,Inception,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,YTD,,,,,,,,,,,,
,,Measure,Year,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Penetration Rate,2013,0.16810649015647433,0.12190460009344603,0.10859358725783967,0.04946252584906012,0.11987583926583217,0.1497221070976929,0.05235544668482533,0.5176100628930818,0.5214691614691614,0.5804808869980017,0.14973640512853084,0.010523426061493412,0.13778643981638217,,0.16810649015647433,,,,,,,,,,,,
,,Penetration Rate,2014,0.03930896849234987,0.06793463983607419,0.9709831308709979,0.3002191897051545,0.03877885140123913,0.10405876578314885,1.2851451337507114,0.24904542086966433,0.19130216583284979,0.83679706601467,0.1564566274028988,0.07757724652744968,0.14455678619564122,,0.03930896849234987,,,,,,,,,,,,
,,Penetration Rate,2015,0.2524802110817942,0.060851714217214095,124.23076923076923,0.27250538087736037,0.2667124819770654,0.05603885360516625,0.16257547045083953,0.9633972330789751,0.09844691196748676,0.04901918141881606,1.3518172997984925,0.19927339876758796,0.22224550375414703,,0.2524802110817942,,,,,,,,,,,,
,,Penetration Rate,2016,0.42371911573472043,0.0042476412434687815,0.09945017356272329,0.07105441103547762,0.022562300930925594,0.07851161882717125,0.38323091708652474,0.09591781449915605,0.027301500557870527,0.2162758686159104,0.6197472183212704,0.170003393281303,0.10004694462983817,,0.42371911573472043,,,,,,,,,,,,
,,Penetration Rate,2017,0.09616163955305969,0.15035917760713402,0.4413307358009891,0.07712156307382115,0.07152160766618598,0.15755317329588925,0.1275584264769923,0.0111569968180895,0.09493300055547524,0.05982056689423455,0.026884919887609132,0.0358001482935013,0.08445527356370901,,0.09616163955305969,,,,,,,,,,,,
,,Penetration Rate,2018,0.0043564492645625785,0.0936916425775754,0.3061413852428911,0.12311917664604344,0.4083304488288912,15.291935483870967,0.40161006166193597,0.18244725565374284,0.16845831992275506,0.10097801620354031,0.018334456768184324,0.006368660529164927,0.13619443402521164,,0.0043564492645625785,,,,,,,,,,,,
,,Penetration Rate,2019,0.09892574239519658,0.037296277506500095,0.0327886548555545,0.1254417584277985,0.2859655293703834,0.24782848184398967,0.15764274736966544,0.15877129130877857,0.2937741805321497,0.6712771980910782,0.022173214756574057,0.13991147178163038,0.12621855962670633,,0.09892574239519658,,,,,,,,,,,,
,,Penetration Rate,2020,0.12998655311519497,1.67122321192345,0.21869390904668445,0.13523154754183422,0.8217297509315552,0.11970444473162092,0.04223930040637178,0.15235902611328372,0.03462090805317229,0.20009192584648383,0.22764558084540348,1.7809455440467645,0.17417334186764769,,0.12998655311519497,,,,,,,,,,,,
,,Penetration Rate,2021,0.027994995308101345,0.0743023480314259,0.2055309189455531,0.2586770964012496,0.2757538753773617,0.012396968891252327,0.02027594901246673,0.12353056527438049,0.06302957301877388,0.04220760319031263,0.016115373758628655,0.5596327410137097,0.11744183565773175,,0.027994995308101345,,,,,,,,,,,,
,,Penetration Rate,2022,0.04225281744927164,0.0005799001563209117,0.08275390321989197,0.3332385808446,0.474277826408996,0.1700069643271686,0.01620990073505736,0.06162211998908677,0.15709844559585492,0.46182281083992266,0.18858105216659074,0.24631837738168408,0.1268269137580787,,0.04225281744927164,,,,,,,,,,,,
,,Penetration Rate,2023,0.03290360756239754,0.6826737612238111,0.1063257065948856,0.555823247640373,0.3189583825963585,0.05803971723883865,0.617625561240472,0.043959195378753736,0.294543063773833,0.040405966895988014,0.10087536998551547,0.11982166078394947,0.13572319040074798,,0.03290360756239754,,,,,,,,,,,,
,,Penetration Rate,2024,0.03290360756239754,0.6826737612238111,0.1063257065948856,0.555823247640373,0.3189583825963585,0.05803971723883865,0.617625561240472,0.043959195378753736,0.294543063773833,0.040405966895988014,0.10087536998551547,0.11982166078394947,0.13572319040074798,,0.03290360756239754,,,,,,,,,,,,
,,Penetration Rate,2025,0.09656551264521021,0.16438762523563916,0.2021411952886433,0.2477227419107499,0.31234296837864145,0.010505650766700271,0.08113314030524611,0.3296825965163546,1.4072356215213357,0.10337084706791094,0.1835114958208289,0.08577021813644643,0.1663148827161329,,0.09656551264521021,,,,,,,,,,,,
,,Penetration Rate,2026,0.07456845589973989,,,,,,,,,,,,0.07456845589973989,,0.07456845589973989,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
