Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,,,,Band 3 - €401 - €600,0.0,0.0,0.0,0.0,51.0,156.0,236.0,141.0,211.0,394.0,326.0,427.0,161.83333333333334,,1515.0,,0.0,427.0,,
,,,,Band 4 - €601 - €950,0.0,0.0,0.0,0.0,94.0,149.0,376.0,427.0,485.0,653.0,535.0,710.0,285.75,,2719.0,,0.0,710.0,,
,,,,Band 5 - €951 - €1200,0.0,0.0,0.0,0.0,45.0,207.0,285.0,505.0,227.0,468.0,566.0,806.0,259.0833333333333,,2303.0,,0.0,806.0,,
,,,,Band 6 - €1201 - €1500,0.0,0.0,0.0,0.0,39.0,184.0,256.0,273.0,460.0,712.0,649.0,935.0,292.3333333333333,,2573.0,,0.0,935.0,,
,,Total,D,Band 3 - €401 - €600,0.05449417858201012,0.04996964246846826,0.05060260016039217,0.045701621883855036,0.05081337146943153,0.052334609075997816,0.04328342245989305,0.05197668761192948,0.048271658136186404,0.04418749351861454,0.0418627326296155,0.04350803648324738,0.048020953812504784,,0.049014029881873845,,0.05277469676911518,0.04350803648324738,,
,,Total,,Band 4 - €601 - €950,0.06123188008208145,0.05321159772261235,0.05344899641941423,0.06304508418139519,0.061796120843761175,0.05647895024603609,0.05112299465240642,0.05629341311166551,0.059906042102386786,0.05539769781188427,0.05554495739539616,0.05093750324260944,0.0565077879236554,,0.05696289371573253,,0.05250038761076723,0.05093750324260944,,
,,Total,,Band 5 - €951 - €1200,0.049457362639774384,0.05391039373145613,0.0510318186438955,0.05498528065977926,0.04425500536288881,0.05227993439037726,0.047668449197860965,0.05074481630624942,0.04810350082502181,0.045608213211656125,0.04969477298740939,0.04297884262189618,0.049166752924127935,,0.049978138337672125,,0.04955454577981323,0.04297884262189618,,
,,Total,,Band 6 - €1201 - €1500,0.05382479781408772,0.053142863688955586,0.05716512486869303,0.05595554428481648,0.06924830175187702,0.05784581738655003,0.05590374331550802,0.05530998643906378,0.05392594772409589,0.05022295965985689,0.05635041756751028,0.057858528841065446,0.05634937422087011,,0.056875995894764,,0.06142139849964817,0.057858528841065446,,
,,Total,D - May 18 to Present,Band 1 - €0 - €200,0.038110809950729185,0.0420766842702164,0.043238114601335094,0.03728899522586194,0.03512692170182338,0.03537452159650082,0.04161497326203208,0.037163176364633906,0.037520100053600146,0.040951985896505234,0.03321463393954809,0.04075830367426561,0.038520632034671,,0.0384271311461914,,0.0374610898422126,0.04075830367426561,,
,,Total,AD Only,Band 2 - €201 - €400,0.03685983605657914,0.04452819813730769,0.04592637773485593,0.050707300131206105,0.046288434036467645,0.04344450519409514,0.04145454545454545,0.03813625117752404,0.03948543862783634,0.04538006844343047,0.03853491033956505,0.039388625444886013,0.04244047110075022,,0.043729727653081946,,0.053084785382899805,0.039388625444886013,,
,,Total,D,Band 3 - €401 - €600,0.04192957236445039,0.037826629855773085,0.03543311533552461,0.039968245917726054,0.03689220593493028,0.0364024056861673,0.036128342245989306,0.03411972960942433,0.04106191342000441,0.031826195167479,0.03595955742083174,0.0349475475496249,0.03683748644257729,,0.03770633658910503,,0.04368671508819636,0.0349475475496249,,
,,Total,,Band 4 - €601 - €950,0.03931789002403187,0.04301604939685885,0.03966882405430743,0.040133631762902855,0.0455286914551305,0.03685073810825588,0.04057754010695187,0.040589641929172575,0.0384554750969532,0.039883853572539665,0.04406714994276994,0.03966878690089548,0.04062591414157325,,0.04092704424837044,,0.04090784404928024,0.03966878690089548,,
,,Total,,Band 5 - €951 - €1200,0.037156119347298885,0.04585705612133848,0.04285407701083212,0.03647309172298974,0.04221040400429031,0.039409513395297975,0.04048128342245989,0.041314272108984376,0.04089375610883982,0.038255729544747485,0.03712535503836534,0.039471636246666594,0.040085867427532486,,0.04065811836032044,,0.044330745286056746,0.039471636246666594,,
,,Total,,Band 6 - €1201 - €1500,0.04260992658758463,0.04256927817808988,0.04520348344685033,0.04595521351312613,0.04037808366106543,0.03998906506287589,0.04058823529411765,0.03738056541857745,0.03653217585050815,0.03758166545680805,0.03576879053796261,0.03904620588754112,0.0402190789503292,,0.04040657203646415,,0.03879685617851563,0.03904620588754112,,
,,Total,D - May 18 to Present,Band 1 - €0 - €200,0.04214904146868725,0.04555920864215916,0.04518089300035015,0.03787335854548662,0.03789774758670004,0.03944231820667031,0.04142245989304813,0.03820871419550522,0.04482443325731222,0.04214456082132117,0.04397176650133537,0.038309485021738456,0.04139098031979766,,0.04247839903113503,,0.049435280928357604,0.038309485021738456,,
