Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
,,Live Policies by Make,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Reporting Month,,,,,,,,,,,,,,,,,,
,,Measure,Make,,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,12 Month,,Total,,YTD,YTD,,
,,,,,,,,,,,,,,,,,Average,,2025,,2025,2026,,
,,Mix,MICROSOFT,,0.00025081514923501377,0.0002924778356640161,0.0002897878752752985,0.00016131308854072147,6.156750877337001e-05,0.00013026770012375432,0,0.000164257555847569,0.00020998600093327113,2.4204870019847995e-05,2.5633795596113916e-05,8.650020183380428e-05,0.00015062864775399983,,2.5633795596113916e-05,,0.00015552905801233865,0,,
,,Mix,MOTOROLA,,0.020101042674406107,0.021771318892240196,0.021753409837332406,0.023551710926945336,0.024647526012272457,0.023925834256062876,0.026164049502017003,0.02611695137976347,0.029258049463369108,0.0313211018056833,0.027633231652610803,0.03310074390173577,0.025307427625656957,,0.027633231652610803,,0.020737207734978485,0.0010899327431746284,,
,,Mix,NOKIA, ,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Mix,OPPO, ,0.10711598409115339,0.10028333790329952,0.10215988563038522,0.10737402455991774,0.10618343013113879,0.10640699971775332,0.10470177997584156,0.09885958325511544,0.10249650023331777,0.10151522486324248,0.10322729486555074,0.09910039790092844,0.10346373297714802,,0.10322729486555074,,0.10717680197694714,0.09292784290790511,,
,,Mix,SAMSUNG, ,0.2749650650327851,0.2695731651585778,0.27568486534523395,0.26408969007722866,0.25835778931598496,0.2625111270327189,0.2615721220685097,0.266167636568425,0.2584461035930938,0.26146100595439803,0.25718387121581093,0.2591834380946889,0.26471260779929734,,0.25718387121581093,,0.27437053934021116,0.3701163481050234,,
,,Mix,SONY, ,0.00019706904582751083,9.139932364500503e-05,0.0002125111085352189,8.065654427036074e-05,0.00010261251462228333,0,0.00020511885498096952,7.039609536324385e-05,0.0001399906672888474,0.00019363896015878396,0.0001538027735766835,0.00011533360244507237,0.0001306658149191324,,0.0001538027735766835,,0.0003283391224704927,0.0056180273103472725,,
,,Mix,XIAOMI, ,0.1887025690637429,0.19778813636779088,0.1975580541710135,0.19428145101123143,0.19461489523262257,0.18602227577672117,0.18622512933883356,0.19776609724047306,0.19358376108259448,0.18988720530570752,0.19697008536053934,0.19217461507410183,0.1930133714683934,,0.19697008536053934,,0.1913698653809598,0.12094708952512605,,
,,Mix,ZTE, ,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,
,,Mix,UNKNOWN, ,0.008312730660360456,0.010200164518782561,0.00954368069239983,0.010102232169862682,0.01126685410552671,0.011810938144553725,0.012010848508330105,0.011803078655903887,0.016845543630424637,0.020090042116473833,0.022224500781830765,0.026296061357476502,0.013558393100844973,,0.022224500781830765,,0.009349024487186134,0.008116897502015932,,
,,Mix,OTHER, ,0.037962664373499586,0.03851567498400512,0.03964298133766083,0.038896618474381466,0.03800767541609375,0.03825528126967585,0.04034004147959067,0.03918715975220574,0.04335044330377975,0.04277000532507141,0.04175745302606957,0.04575860677008246,0.040110775574203665,,0.04175745302606957,,0.03670485769091192,0.00683201743892389,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Live Policies by Top 20 Models (Current Month),OTHER,,,,,,,,,,,,,,,,,,,,,
,,Live Policies by Top 20 Models (Current Month),OTHER,,,Reporting Month,,,,,,,,,,,,,,,,,,
,,Measure,Make & Model,,2025-02-01 00:00:00,2025-03-01 00:00:00,2025-04-01 00:00:00,2025-05-01 00:00:00,2025-06-01 00:00:00,2025-07-01 00:00:00,2025-08-01 00:00:00,2025-09-01 00:00:00,2025-10-01 00:00:00,2025-11-01 00:00:00,2025-12-01 00:00:00,2026-01-01 00:00:00,12 Month,,Total,,YTD,YTD,,
,,Measure,Make & Model,,,,,,,,,,,,,,Average,,2025,,2025,2026,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,Live,GALAXY A5,,1504,1438,1391,1300,1236,1240,1161,1192,1125,1171,977,944,1223.25,,977,,1585,1419,,
,,Policies,GALAXY S2,,3929,3884,3672,3474,3314,3164,3023,3083,3033,2973,2796,2585,3244.1666666666665,,2796,,3946,5256,,
,,Policies,GALAXY TAB,,834,929,851,690,749,714,644,743,641,749,685,632,738.4166666666666,,685,,837,0,,
